name,County,Town_Latitude,Town_Longitude,impact_score,Assigned_Hub_Rank,Assigned_Hub_Name
Erestino,Other / Border,3.4576951860878395,39.55558020406456,1110.0,37,Adadijole
Balatul Amin,Wajir,3.294254386696085,39.67188930391437,144.0,37,Adadijole
Yaballo,Marsabit,3.4448708858217096,39.17565260411004,290.0,37,Adadijole
Hote,Wajir,3.1661402868319963,39.34545610386129,98.0,37,Adadijole
Korendile,Wajir,2.989028887353911,39.31565840372454,1270.0,37,Adadijole
Karutusi,Wajir,3.4059565860999768,39.36835550405059,72.0,37,Adadijole
Ogorji,Wajir,3.195647686822798,39.4481520038693,110.0,37,Adadijole
Adadijole,Wajir,3.337094286391565,39.46111560398117,97.0,37,Adadijole
Ajawa Village,Wajir,2.9622228877347854,39.68945820364425,184.0,37,Adadijole
Bute Town,Wajir,3.3571846862954815,39.42024730400352,870.0,37,Adadijole
Ingrir,Wajir,2.8733944876731052,39.27385840363929,147.0,37,Adadijole
Garakilo,Wajir,3.160008187057301,39.60225940381685,143.0,37,Adadijole
Sake,Mandera,3.637546385704453,39.787774304176416,165.0,37,Adadijole
Milsadeta,Wajir,2.872022387548738,39.111624803663226,140.0,37,Adadijole
Danaba,Wajir,3.3395100866468668,39.78577030393337,1660.0,37,Adadijole
Qudama,Wajir,3.1768170871818704,39.82088120379594,184.0,37,Adadijole
Waititi,Wajir,3.4103201860503796,39.32394260406065,63.0,37,Adadijole
Nyaata,Marsabit,2.9943887872832664,39.24757250373926,120.0,37,Adadijole
Kituti,Kitui,-2.133367700746105,38.11637180025305,69.0,38,Kisou
Kisou,Kitui,-2.0955076007300377,38.25242470024803,94.0,38,Kisou
Kiunduani Town,Makueni,-2.334184700515079,37.87778270017504,180.0,38,Kisou
Kawelu,Kitui,-1.766600001407148,38.21660000047192,99.0,38,Kisou
,Kitui,-1.9445464010765325,38.17787550036309,109.0,38,Kisou
,Kitui,-1.9375232010914187,38.17646140036799,110.0,38,Kisou
Machinery,Makueni,-2.5234097000588456,38.030096900020204,280.0,38,Kisou
Kakunio,Kitui,-1.916600001139588,38.16660000038385,111.0,38,Kisou
Kaluluini,Kitui,-2.041244000852402,38.22800200028884,100.0,38,Kisou
Mutha,Kitui,-1.8081218011817948,38.42792020039887,134.0,38,Kisou
Kyoani,Kitui,-1.9099331011491214,38.172227600387025,113.0,38,Kisou
Kalivu,Kitui,-2.016600000985654,38.100000000332706,85.0,38,Kisou
Ikutha,Kitui,-2.0650310008380033,38.17930400028391,89.0,38,Kisou
Imale,Kitui,-2.1500000006036433,38.28330000020564,90.0,38,Kisou
Jara,Tana River,-1.9333000005247694,39.033300000180375,243.0,38,Kisou
Ithoku,Kitui,-1.833300001038119,38.56660000035181,161.0,38,Kisou
Kathungu,Kitui,-1.8000000011272246,38.53330000038124,150.0,38,Kisou
Katene,Kitui,-1.7500000012952008,38.43330000043626,126.0,38,Kisou
Kasilia,Kitui,-1.9166000010951958,38.23330000036947,122.0,38,Kisou
Kasiokoni,Kitui,-1.7333000011601176,38.68330000039275,170.0,38,Kisou
Kasala,Kitui,-2.1333000006470906,38.26660000022021,90.0,38,Kisou
Kilawa,Kitui,-2.13576590076395,38.08217880025893,66.0,38,Kisou
Kitute,Kitui,-2.1334262007458213,38.11662370025296,69.0,38,Kisou
Kitoo,Kitui,-1.9000000011615361,38.18330000039116,116.0,38,Kisou
Merueshi,Kajiado,-2.3738036006543783,37.545751400220986,64.0,38,Kisou
Muthue,Kitui,-1.9333000010398307,38.26660000035126,124.0,38,Kisou
Kibuyu,Kitui,-1.6833000013290043,38.58330000044809,145.0,38,Kisou
Kone,Tana River,-2.3311404997590217,39.03403629991595,209.0,38,Kisou
Mutomo,Kitui,-1.847369001251344,38.20643300042081,115.0,38,Kisou
Mwangini,Kitui,-2.1332650007461735,38.116569600253065,69.0,38,Kisou
Mubuko,Kitui,-1.9333000011284807,38.13330000038005,103.0,38,Kisou
Skwata,Kitui,-1.8833000010390692,38.41660000035157,145.0,38,Kisou
Kenze,Kitui,-1.6666000013742526,38.566600000462884,140.0,38,Kisou
Mevoni,Kitui,-1.900000001028105,38.38330000034781,144.0,38,Kisou
Kiangu,Kitui,-1.9915299009763032,38.188758800329936,104.0,38,Kisou
Mbevoni,Kitui,-1.900000001028105,38.38330000034781,144.0,38,Kisou
Simisi,Kitui,-2.0000000008635515,38.33330000029289,122.0,38,Kisou
Ngwate,Kitui,-2.066600000788132,38.25000000026746,98.0,38,Kisou
Kulelet,Tana River,-2.033300000250418,39.15000000008662,220.0,38,Kisou
Nguuni,Kitui,-1.950000000940059,38.36660000031849,135.0,38,Kisou
Randani,Kitui,-1.6666000013742526,38.566600000462884,140.0,38,Kisou
Kinakoni,Kitui,-1.7162935014858336,38.25127940049777,94.0,38,Kisou
Mitembuka,Kitui,-1.6666000013854838,38.550000000466504,137.0,38,Kisou
Ashuwei,Other / Border,-1.9332999989401554,41.31659999961745,118.0,39,Saadani
Mvindeni,Other / Border,-1.9165999989601288,41.33329999962475,123.0,39,Saadani
Faza,Lamu,-2.0559549988526022,41.1116759995857,660.0,39,Saadani
Shakani,Other / Border,-1.6598470992984211,41.55413599974809,198.0,39,Saadani
Nyambogi,Lamu,-2.0751799988048036,41.12815999956797,660.0,39,Saadani
Kiduruni,Lamu,-1.8832999991068051,41.21659999967886,110.0,39,Saadani
Rubu,Other / Border,-1.87449759900426,41.38443189964087,138.0,39,Saadani
Saadani,Lamu,-1.949999999038256,41.133299999653936,87.0,39,Saadani
Dodori,Lamu,-1.8999999991811132,41.0665999997063,89.0,39,Saadani
Duldul,Lamu,-1.916599999384223,40.733299999780535,86.0,39,Saadani
Ankish,Lamu,-1.9463929992442524,40.8510299997297,72.0,39,Saadani
Simambaya / Shimambaya / Sendeni,Other / Border,-1.883299999000102,41.36659999963938,134.0,39,Saadani
Mwazi,Lamu,-1.8999999990747953,41.21659999966714,107.0,39,Saadani
Ndau,Lamu,-2.01073939887037,41.20754919959199,89.0,39,Saadani
Arosen,Lamu,-1.9499999993317647,40.71659999976164,82.0,39,Saadani
Kombo Kombo,Lamu,-1.7665999994390977,41.06659999979981,117.0,39,Saadani
Milimani,Lamu,-1.7939909995688659,40.80829999984681,107.0,39,Saadani
Mararui,Lamu,-1.9332999989519504,41.29999999962182,115.0,39,Saadani
Mambore,Other / Border,-1.7999999991126874,41.433299999680536,157.0,39,Saadani
Mangai,Lamu,-1.7507291993948544,41.17213609978369,129.0,39,Saadani
Mkokoni,Other / Border,-1.970483698883577,41.296658799596635,110.0,39,Saadani
Mado مادو,Other / Border,-1.6008349994038102,41.56873899978633,209.0,39,Saadani
Kisingitini,Lamu,-2.0734426987953323,41.146249199564416,690.0,39,Saadani
Matironi / Oseni,Other / Border,-1.9499999989201413,41.29999999961011,113.0,39,Saadani
Kaambooni كامبوني,Other / Border,-1.6390829993143172,41.588517999753805,207.0,39,Saadani
Kiangwe,Other / Border,-1.933299999187918,40.96659999970898,75.0,39,Saadani
Tundwa,Lamu,-2.0788473988072984,41.114813199568935,630.0,39,Saadani
Kiunga,Other / Border,-1.7470374991751023,41.48928669970324,174.0,39,Saadani
Baure,Lamu,-1.7165999996079673,40.966599999860634,123.0,39,Saadani
Bodhei,Lamu,-1.8499999995246552,40.716599999831075,101.0,39,Saadani
Bajumwali,Lamu,-2.077497998796235,41.13413899956478,670.0,39,Saadani
Majengo,Lamu,-1.8999999994161945,40.733299999792074,90.0,39,Saadani
Ishakani,Other / Border,-1.6948658992498233,41.52659299973044,188.0,39,Saadani
Milungani,Tana River,-1.2055051013176075,40.020678400450706,64.0,40,Makini
Chewele,Tana River,-1.1666000014378162,39.966600000490565,75.0,40,Makini
El Jera,Tana River,-1.66660000066646,39.6000000002297,104.0,40,Makini
Handarako,Tana River,-1.7833000006055209,39.350000000208446,166.0,40,Makini
Kamuthe,Tana River,-0.734506402462851,39.83555120082526,75.0,40,Makini
Nanigi West,Tana River,-0.8500000022113425,39.833300000743954,97.0,40,Makini
Pumwani,Tana River,-1.2000086013552378,39.98395660046312,67.0,40,Makini
Hirimani,Tana River,-1.1195261016387863,39.823720400556496,96.0,40,Makini
Guyo,Tana River,-0.9379342019783323,39.892395900668475,120.0,40,Makini
Charidende,Tana River,-0.7818972024808472,39.665160300829605,72.0,40,Makini
Milungani,Tana River,-1.2233226012916987,40.00460600044199,61.0,40,Makini
Bura East,Tana River,-1.0933896016094076,39.9430469005474,920.0,40,Makini
Kilema Dui,Tana River,-1.6000000008469564,39.533300000290765,115.0,40,Makini
Bongonoko,Tana River,-0.7666000024177716,39.80000000081044,77.0,40,Makini
,Tana River,-1.253574201798872,39.19328770060537,195.0,40,Makini
,Tana River,-1.0137147018873096,39.79152040063803,120.0,40,Makini
Bura West,Tana River,-1.1943280014668045,39.843466300499635,800.0,40,Makini
Fafsula,Garissa,-1.1500000014372362,40.0166000004906,77.0,40,Makini
Clema Dui,Tana River,-1.6000000008469564,39.533300000290765,115.0,40,Makini
Kesanguri,Tana River,-1.6166000006861345,39.716600000236646,76.0,40,Makini
Roka,Tana River,-1.6000000010771998,39.20000000036712,188.0,40,Makini
Sumat,Garissa,-1.133300001436842,40.06660000049071,81.0,40,Makini
Milimani,Garissa,-1.1871933013415432,40.04106270045879,68.0,40,Makini
Damaka,Tana River,-1.1049577015774865,39.953399100536885,89.0,40,Makini
Shika Adabu,Tana River,-1.2216994013001214,39.99754420044475,61.0,40,Makini
Dueadera,Garissa,-1.116600001448292,40.100000000494674,85.0,40,Makini
Nyojoni,Tana River,-1.21353390131865,39.99553760045094,63.0,40,Makini
Mkomani,Tana River,-1.2163235013117566,39.99701270044866,63.0,40,Makini
Teso,Tana River,-1.3000000013702746,39.666600000466715,93.0,40,Makini
Yaka,Tana River,-1.5500000010524364,39.383300000359476,146.0,40,Makini
Nanighi East,Tana River,-0.8528480021788046,39.87004170073366,101.0,40,Makini
Ghamano,Tana River,-1.1007042016018516,39.93184280054485,91.0,40,Makini
Sumai,Tana River,-1.5333000011326783,39.31660000038609,161.0,40,Makini
Baleni,Tana River,-1.2045947013364608,39.996849300456894,65.0,40,Makini
Chiffiri,Tana River,-1.3000000013467785,39.700000000459056,87.0,40,Makini
Daba,Tana River,-1.5807095009299048,39.470028600318585,128.0,40,Makini
Abagdera,Tana River,-0.7888199023339595,39.84876160078379,87.0,40,Makini
Jara Malka,Tana River,-0.7001141025643935,39.8000046008576,65.0,40,Makini
Chifiri,Tana River,-1.3000000013467785,39.700000000459056,87.0,40,Makini
Funi Dela,Tana River,-1.000083901839302,39.89983860062296,114.0,40,Makini
Yedi,Tana River,-1.0333000017799818,39.88330000060337,108.0,40,Makini
Haroresa,Tana River,-1.720482300394543,39.836718400136945,67.0,40,Makini
Makini,Tana River,-1.1605299015101058,39.8828304005142,82.0,40,Makini
Amani,Tana River,-1.1066592016363042,39.86565520055589,94.0,40,Makini
Singwaya,Tana River,-1.1306032015864853,39.86434010053941,90.0,40,Makini
Higlet,Garissa,-1.06660000139898,40.31660000047919,113.0,40,Makini
Wayu,Tana River,-1.5299921009534516,39.58466800032687,101.0,40,Makini
Waldena,Tana River,-1.60995680117454,39.02880630039892,226.0,40,Makini
Guyo,Tana River,-0.9363072019829113,39.890898200669966,120.0,40,Makini
Magura,Tana River,-1.181793101482742,39.85820030050498,80.0,40,Makini
Kimilo,Tana River,-0.9263252020371523,39.84521710068736,113.0,40,Makini
Tula,Tana River,-0.8333000023432344,39.70000000078559,84.0,40,Makini
Mansabubu,Tana River,-1.20519270132919,40.00529750045451,65.0,40,Makini
Jambele,Tana River,-1.0131794017992082,39.91669370060988,110.0,40,Makini
Munyichi,Tana River,-0.9205843020197941,39.88684490068198,116.0,40,Makini
Funi,Tana River,-0.9996321018403763,39.8997095006233,114.0,40,Makini
Tuni,Tana River,-0.9996644018398245,39.90036790062313,114.0,40,Makini
Batini,Tana River,-0.8964439020982804,39.85022390070733,108.0,40,Makini
Matagala,Tana River,-0.9273031020384398,39.840455200687764,113.0,40,Makini
Makini,Tana River,-1.1669492015176364,39.85312310051655,84.0,40,Makini
Dadajabula,Wajir,0.5370238953454953,40.87643240152721,165.0,41,Welari
Banane,Wajir,0.716770994597634,40.48401030174796,151.0,41,Welari
Shidley,Wajir,0.5330705948233151,40.17820760167417,109.0,41,Welari
Damajale,Garissa,0.10376409632159986,40.784669801222066,107.0,41,Welari
Finni,Wajir,0.3822284951171261,40.07520860158352,89.0,41,Welari
Shinbir Bul,Wajir,0.44599309511693686,40.282450401587205,86.0,41,Welari
Carablo,Wajir,0.683937794380058,40.09016940180524,143.0,41,Welari
Kumahumato,Garissa,0.31266109529269837,40.08310690153034,76.0,41,Welari
Abdi Samit,Garissa,0.04999189560628804,39.654259401427744,112.0,41,Welari
Rama Guda,Other / Border,0.17289999631992412,40.9987980012252,156.0,41,Welari
Sarif,Wajir,0.597397994983581,40.59881710163328,1360.0,41,Welari
Shanta Abaq,Garissa,0.4585867946789142,39.74091700170905,135.0,41,Welari
Aqal Aaar,Wajir,0.5628125944522206,39.78375820177744,119.0,41,Welari
Alikune,Garissa,0.3437706951670106,40.01645140156737,91.0,41,Welari
Dertu Langera,Garissa,0.2770612951679535,39.80016890156326,123.0,41,Welari
Siriba,Wajir,0.6135799946122455,40.16391630173732,127.0,41,Welari
Haqarbul,Garissa,-0.09927400379754574,39.98488980124906,80.0,41,Welari
Salalma,Wajir,0.9249527942511068,40.71882340185668,213.0,41,Welari
,Other / Border,0.5092345955053732,40.99567300147973,183.0,41,Welari
Liboi,Garissa,0.35158809579621814,40.87390230138769,1420.0,41,Welari
Sabuli,Garissa,0.34887419522678165,40.112760801550884,78.0,41,Welari
Alikune,Garissa,0.3441006951658423,40.01596430156771,91.0,41,Welari
Hagar Daba Taag,Other / Border,0.5231399954717,40.996260001490164,185.0,41,Welari
Mahumato,Garissa,0.31199589529341254,40.08190990153009,76.0,41,Welari
Biyamathow,Wajir,0.6140594947984092,40.410475901686006,125.0,41,Welari
,Garissa,-0.1205483030658598,40.90098130102876,138.0,41,Welari
Meri,Wajir,0.4929274946724843,39.84582530171305,140.0,41,Welari
Bahuri,Garissa,0.1329361954229748,39.67466000148385,130.0,41,Welari
,Wajir,0.45364739482448474,39.91904260166893,123.0,41,Welari
Welari,Wajir,0.3622779955059049,40.52615050147233,83.0,41,Welari
Gedwab,Wajir,0.7962918946947758,40.8702320017259,206.0,41,Welari
Ifo Refugee Camp,Garissa,0.11332429594636871,40.315710301333134,130.0,41,Welari
,Garissa,0.40844319574316496,40.98487210140578,170.0,41,Welari
Juction,Wajir,0.3401926953043039,40.18780540152858,68.0,41,Welari
,Other / Border,0.2974073960199863,40.9958321013195,162.0,41,Welari
Dhabley,Wajir,0.8483805941970823,40.395518401866134,176.0,41,Welari
Kulan,Garissa,0.21706669594284564,40.64045310133878,82.0,41,Welari
Kipkebe,Nakuru,-0.5885021057036692,35.608712101723526,73.0,42,Chepnyalilo
Kimugul,Nakuru,-0.5864299057138888,35.60049970172614,72.0,42,Chepnyalilo
Kabaon,Nakuru,-0.48564690597079696,35.56954050179616,63.0,42,Chepnyalilo
Simotewt,Nakuru,-0.48290320597361563,35.57509020179708,62.0,42,Chepnyalilo
Kapkembu A,Nakuru,-0.5035840059269336,35.571965901784175,66.0,42,Chepnyalilo
Chepkiswet,Nakuru,-0.5835027057233213,35.59656180172863,72.0,42,Chepnyalilo
Chebotoi,Nakuru,-0.5509090057768522,35.63118720174438,70.0,42,Chepnyalilo
Kapkembu B,Nakuru,-0.5108871059062762,35.57723490177863,67.0,42,Chepnyalilo
Bondet,Nakuru,-0.5552446057583017,35.64394470173959,70.0,42,Chepnyalilo
Singorwet,Narok,-0.5889135057206811,35.5813171017275,68.0,42,Chepnyalilo
Kipkongor,Bomet,-0.5673293057913135,35.5505508017462,66.0,42,Chepnyalilo
Ushindi,Nakuru,-0.5740253057234336,35.63012240172957,75.0,42,Chepnyalilo
Cheplanget,Nakuru,-0.5612814057524613,35.631322401737634,72.0,42,Chepnyalilo
Saptet,Nakuru,-0.5663165057475612,35.620849501736004,74.0,42,Chepnyalilo
Kimugul,Nakuru,-0.5375454058333113,35.59293750175893,70.0,42,Chepnyalilo
Kaprengero A,Nakuru,-0.5062630059045945,35.59633900177869,64.0,42,Chepnyalilo
Tachasis,Bomet,-0.5648105057869025,35.5662923017454,69.0,42,Chepnyalilo
Lachakwony,Nakuru,-0.5117047058856039,35.605757401773715,64.0,42,Chepnyalilo
Konoin,Bomet,-0.579011605746184,35.57770280173446,69.0,42,Chepnyalilo
Kapkoi A,Nakuru,-0.5079649059194453,35.567660001781974,67.0,42,Chepnyalilo
Mutito,Nakuru,-0.6913086054402954,35.646056401651286,68.0,42,Chepnyalilo
Lelechwet B,Nakuru,-0.527047305877918,35.562554601770394,71.0,42,Chepnyalilo
Chepkochun,Nakuru,-0.568380405723724,35.64977520173018,72.0,42,Chepnyalilo
Kebooet,Nakuru,-0.6365171055723662,35.63833760168788,73.0,42,Chepnyalilo
Taachasis,Nakuru,-0.6544079055372818,35.62848380167785,70.0,42,Chepnyalilo
Nukiat,Nakuru,-0.6517044055395145,35.634645201678644,71.0,42,Chepnyalilo
Senetwet,Nakuru,-0.6548964055277288,35.64133390167553,72.0,42,Chepnyalilo
Ndasiata,Nakuru,-0.6415756055481313,35.65737930168162,77.0,42,Chepnyalilo
Kapcheluch,Nakuru,-0.6441730055778838,35.602755601688486,66.0,42,Chepnyalilo
Kaptembwo B,Nakuru,-0.52267490583486,35.643690301760756,63.0,42,Chepnyalilo
Cheptuech Central,Nakuru,-0.590722805672315,35.64856760171589,77.0,42,Chepnyalilo
Sukutek,Nakuru,-0.5958298056919232,35.600548401720054,71.0,42,Chepnyalilo
Simotwet,Nakuru,-0.5195007059012263,35.554093101776594,69.0,42,Chepnyalilo
Kapsarara,Nakuru,-0.5120054059134544,35.56230430178019,69.0,42,Chepnyalilo
Sitotwet,Nakuru,-0.5498526057709616,35.643901601743096,69.0,42,Chepnyalilo
Kapkoi B,Nakuru,-0.5172484058968182,35.56885820177579,69.0,42,Chepnyalilo
Koisegut,Nakuru,-0.5489713057558058,35.67008680173961,67.0,42,Chepnyalilo
Baregeiwet,Nakuru,-0.5562554057429115,35.66374370173586,69.0,42,Chepnyalilo
Chepnyalilo,Nakuru,-0.5871714056907261,35.6331620017206,77.0,42,Chepnyalilo
Kurpanyat B,Nakuru,-0.5436078058110921,35.60512030175314,70.0,42,Chepnyalilo
Tirigoi,Nakuru,-0.4988373059455027,35.560723501788964,67.0,42,Chepnyalilo
Kaboswa B,Nakuru,-0.4853901059967814,35.53092500180222,61.0,42,Chepnyalilo
Ketui,Nakuru,-0.48814050598442227,35.53987380179908,63.0,42,Chepnyalilo
Tulwapo Ar,Nakuru,-0.4952486059650415,35.54385940179386,64.0,42,Chepnyalilo
Oromoit,Nakuru,-0.5961194056552785,35.65534900171135,78.0,42,Chepnyalilo
Kaboswa A,Nakuru,-0.47747650601282515,35.53494590180672,61.0,42,Chepnyalilo
Tiritim,Nakuru,-0.4638147060375639,35.546402901813835,62.0,42,Chepnyalilo
Cheram B,Nakuru,-0.526888405873047,35.570549501769285,71.0,42,Chepnyalilo
Kiptorokwo A,Nakuru,-0.5216014058540416,35.61835460176537,65.0,42,Chepnyalilo
Kaber C/ Jabber C,Nakuru,-0.5345671058010089,35.65271760175164,65.0,42,Chepnyalilo
Sitotwet,Nakuru,-0.598768105676001,35.61437040171601,73.0,42,Chepnyalilo
Segutek,Nakuru,-0.5430190057362164,35.72100570173554,61.0,42,Chepnyalilo
Ingobor,Nakuru,-0.550462705722045,35.71606180173148,63.0,42,Chepnyalilo
Silanga,Nakuru,-0.5324102057727428,35.70332540174519,62.0,42,Chepnyalilo
Tegatnegoi,Nakuru,-0.5263882058312909,35.63586090175955,64.0,42,Chepnyalilo
Nyabanatet A,Nakuru,-0.5341199058143364,35.634040501754825,66.0,42,Chepnyalilo
Mergechechet A,Nakuru,-0.5395523057998326,35.63672660175089,67.0,42,Chepnyalilo
Kaber B,Nakuru,-0.5271420058065199,35.67079580175367,62.0,42,Chepnyalilo
Kimugul A,Nakuru,-0.5156161058453105,35.6529996017639,61.0,42,Chepnyalilo
Tuiyopei,Nakuru,-0.4938620059496196,35.57228270179043,64.0,42,Chepnyalilo
Tokitok,Nakuru,-0.5500000057227818,35.716600001731706,62.0,42,Chepnyalilo
Kimasat,Nakuru,-0.5027423059206226,35.58456780178278,64.0,42,Chepnyalilo
Kaprengero B,Nakuru,-0.4999917059186449,35.59742780178259,62.0,42,Chepnyalilo
Skov,Nakuru,-0.6912787052449055,35.94363560160382,71.0,42,Chepnyalilo
Korofa A,Nakuru,-0.673793605482793,35.64304970166307,70.0,42,Chepnyalilo
Jerusalem,Nakuru,-0.6577828052897928,35.99278870161766,65.0,42,Chepnyalilo
Dam,Nakuru,-0.6428789053325599,35.980251601629405,61.0,42,Chepnyalilo
Gacembe,Nakuru,-0.6901533052353327,35.96207180160159,71.0,42,Chepnyalilo
Scheme,Nakuru,-0.6565620053454734,35.912712001631384,64.0,42,Chepnyalilo
Maji Mingi,Nakuru,-0.6644255053042698,35.94761070162063,65.0,42,Chepnyalilo
Ngoswani,Narok,-1.4094042038706283,35.59069190120308,84.0,42,Chepnyalilo
Mulot,Bomet,-0.9384050050207258,35.42169970152834,180.0,42,Chepnyalilo
Olokurto,Narok,-0.633300005440714,35.850000001656554,61.0,42,Chepnyalilo
Korikabemitik,Nakuru,-0.6333000056049736,35.600000001695925,66.0,42,Chepnyalilo
Goroba,Nakuru,-0.633300005572199,35.65000000168813,76.0,42,Chepnyalilo
Enangiperi,Narok,-0.6851855052849237,35.904223101614164,70.0,42,Chepnyalilo
Emitik,Nakuru,-0.6186089056380529,35.60169510170515,68.0,42,Chepnyalilo
Forest,Nakuru,-0.6908749054476601,35.636336601653085,66.0,42,Chepnyalilo
Olenguruone,Nakuru,-0.5874515056557009,35.68549090171224,73.0,42,Chepnyalilo
Edima,Nakuru,-0.6568993052726158,36.021864901613526,67.0,42,Chepnyalilo
Kiptorokwo B,Nakuru,-0.5188183058590143,35.620755401766786,64.0,42,Chepnyalilo
Kereswa,Nakuru,-0.5020354058997977,35.61874830177799,61.0,42,Chepnyalilo
Kiplebel,Nakuru,-0.4805878059757414,35.58016340179782,61.0,42,Chepnyalilo
Kibororwo,Nakuru,-0.607802805665972,35.59752910171277,69.0,42,Chepnyalilo
Kimororoch C,Nakuru,-0.5204909058631976,35.60841680176762,65.0,42,Chepnyalilo
Mwarubaini A,Nakuru,-0.5257332058496963,35.61020700176393,66.0,42,Chepnyalilo
Kimugul,Nakuru,-0.608634505655962,35.60982150171034,71.0,42,Chepnyalilo
Siibo,Nakuru,-0.533441005835208,35.60472120175978,68.0,42,Chepnyalilo
Timbwalo C,Nakuru,-0.5328812058273917,35.61859990175801,67.0,42,Chepnyalilo
Cheptagum,Nakuru,-0.602329405649098,35.6427055017093,78.0,42,Chepnyalilo
Kondamet,Nakuru,-0.6001402056617633,35.6311886017125,76.0,42,Chepnyalilo
Kabugunot,Nakuru,-0.6099705056477316,35.61764280170825,72.0,42,Chepnyalilo
Kapket A,Nakuru,-0.5279758058326224,35.62816930175972,65.0,42,Chepnyalilo
Nyabanatet B,Nakuru,-0.529100205827745,35.63156600175845,65.0,42,Chepnyalilo
Kibuket A,Nakuru,-0.5363937058146973,35.62537820175467,67.0,42,Chepnyalilo
Gap,Nakuru,-0.501217805928842,35.577527801784846,65.0,42,Chepnyalilo
Kaprengero C,Nakuru,-0.5026519059060713,35.6070205017794,62.0,42,Chepnyalilo
Cheptebes,Nakuru,-0.6195900056366492,35.60034600170472,68.0,42,Chepnyalilo
Seger Saptenok,Nakuru,-0.6204580056220234,35.61957520170117,71.0,42,Chepnyalilo
Lelchwet,Nakuru,-0.6374607055946029,35.60105730169307,66.0,42,Chepnyalilo
Kipwaot A,Nakuru,-0.49479760593219574,35.595435401786254,62.0,42,Chepnyalilo
Mergechechet D,Nakuru,-0.5348052058081633,35.64096960175332,66.0,42,Chepnyalilo
Kimugul A,Nakuru,-0.6464142055634242,35.616895701684825,68.0,42,Chepnyalilo
Mergechechet B,Nakuru,-0.5280264058193638,35.6481410017566,64.0,42,Chepnyalilo
Mergechechet C,Nakuru,-0.5265507058247166,35.64527720175799,64.0,42,Chepnyalilo
Kaber A,Nakuru,-0.532795405798603,35.66267290175124,64.0,42,Chepnyalilo
Kapchepsoi,Nakuru,-0.537447505781933,35.671432201746875,65.0,42,Chepnyalilo
Sotiki,Nakuru,-0.5351583057770528,35.68698300174594,63.0,42,Chepnyalilo
Timbwalo A,Nakuru,-0.554627505785051,35.60545000174596,73.0,42,Chepnyalilo
Moluo A,Nakuru,-0.49588430594095617,35.578204601788194,64.0,42,Chepnyalilo
Korofa B,Nakuru,-0.685324905458983,35.638657701656314,67.0,42,Chepnyalilo
Gurabei,Nakuru,-0.46267160604434604,35.540206801815536,61.0,42,Chepnyalilo
Chepkiswet,Nakuru,-0.5966195056954221,35.59239710172079,69.0,42,Chepnyalilo
Kapsoiyo,Nakuru,-0.5625531057240969,35.669944601730826,70.0,42,Chepnyalilo
Kapket Center,Nakuru,-0.523068905841812,35.63170400176235,64.0,42,Chepnyalilo
Pangani,Nakuru,-0.5908355056584844,35.6692271017126,76.0,42,Chepnyalilo
Kapmondoi A,Nakuru,-0.5085750058760435,35.63146300177179,61.0,42,Chepnyalilo
Kipsogon,Nakuru,-0.607539205641877,35.63519960170709,76.0,42,Chepnyalilo
Timbwalo B,Nakuru,-0.5419116058086406,35.61489350175273,69.0,42,Chepnyalilo
Sach Four,Nakuru,-0.5978802056289266,35.68920430170491,74.0,42,Chepnyalilo
Gap,Nakuru,-0.6043819056121861,35.691627901700336,75.0,42,Chepnyalilo
Singorwet,Nakuru,-0.6238160055794745,35.672537701690736,81.0,42,Chepnyalilo
Tarakwet,Nakuru,-0.515570305863348,35.62577200176812,63.0,42,Chepnyalilo
Kapchorwa,Nakuru,-0.6119679055996036,35.683888101696624,77.0,42,Chepnyalilo
Seger,Nakuru,-0.610725205640433,35.62607550170646,74.0,42,Chepnyalilo
Lelechwet A,Nakuru,-0.5250934058856144,35.55784720177238,70.0,42,Chepnyalilo
Cheram A,Nakuru,-0.5225556058785726,35.57764110177099,69.0,42,Chepnyalilo
Aoon,Nakuru,-0.5157309058873039,35.58877260177371,66.0,42,Chepnyalilo
Tipis,Nakuru,-0.6659262053008556,35.9475136016197,66.0,42,Chepnyalilo
Tuiyobei A,Nakuru,-0.624387805608309,35.62654600169755,72.0,42,Chepnyalilo
Kimororoch A,Nakuru,-0.5227417058684319,35.59239930176861,67.0,42,Chepnyalilo
Ngusero,Nakuru,-0.6682280053036355,35.93525320162016,66.0,42,Chepnyalilo
Kapkorio,Nakuru,-0.5793055056629417,35.703386301714744,69.0,42,Chepnyalilo
Kimororoch B,Nakuru,-0.5248343058591706,35.59901940176625,67.0,42,Chepnyalilo
Arorwet,Nakuru,-0.5632178057757705,35.588935501742924,73.0,42,Chepnyalilo
Sagaisoi,Nakuru,-0.5696471057679972,35.5778486017405,70.0,42,Chepnyalilo
Chepteuch,Nakuru,-0.5818101056928061,35.64906510172159,75.0,42,Chepnyalilo
Lelbanga,Bomet,-0.5899614057301302,35.56315030172962,65.0,42,Chepnyalilo
Kondamet,Nakuru,-0.5727896057451218,35.6014996017348,74.0,42,Chepnyalilo
Chikamba,Nakuru,-0.659226305541298,35.605253601678385,65.0,42,Chepnyalilo
Kimugul,Nakuru,-0.5893870056433286,35.69742420170913,71.0,42,Chepnyalilo
Irongo,Nakuru,-0.5774347057003606,35.65313260172379,74.0,42,Chepnyalilo
Kapnanda C,Nakuru,-0.4873858059518539,35.59210160179159,61.0,42,Chepnyalilo
